task_id,arrival_time,cpu_demand,memory,deadline,priority,assigned_resource,latency_cost,energy_cost,sla_violation,overload,reward,edge_cpu_0,edge_mem_0,edge_energy_0,edge_cpu_1,edge_mem_1,edge_energy_1,edge_cpu_2,edge_mem_2,edge_energy_2,edge_cpu_3,edge_mem_3,edge_energy_3,edge_cpu_4,edge_mem_4,edge_energy_4,cloud_cpu_0,cloud_mem_0,cloud_cpu_1,cloud_mem_1,latency_0,bandwidth_0,latency_1,bandwidth_1,latency_2,bandwidth_2,latency_3,bandwidth_3,latency_4,bandwidth_4,latency_5,bandwidth_5,latency_6,bandwidth_6,latency_7,bandwidth_7,latency_8,bandwidth_8,latency_9,bandwidth_9
2941,5786,9484,105,5,1,1,0.5993333131523676,0.816086522099775,0,0.9806528437026455,-0.511853574498537,0.37831190550796906,0.7216155576188592,0.6950454308199221,0.8079096610895913,0.8637811006072198,0.5988082613651569,0.2937252344315522,0.7593090601225769,0.4057648602100636,0.2735952239054833,0.6299490287766083,0.8688453714275983,0.5932981230301203,0.7200791913504634,0.7491554268223346,0.8688184878108445,0.5906445130441242,0.6578803117220732,0.7870430895993688,9.371490553434084,276.5962211568933,18.323371946252017,851.1528656445818,75.43581736823518,137.10827325404955,86.15756028872158,120.8350780472472,27.6859221733641,676.2568407738544,11.517499676680814,633.1811369260698,31.116529075641434,106.36281638331413,13.241375580987755,907.5982702958013,13.979665146370001,989.1390021859095,69.535394437667,578.5440490108463
2942,5787,1461,477,8,0,5,0.3643981463681172,0.5606828697168615,0,0.262468953001619,-0.29395696395821824,0.4401897247101483,0.637677203619851,0.7488563171827727,0.6506865659078653,0.48544856768792033,0.3374193030219249,0.7421871341755553,0.7525065311518158,0.8279725173440649,0.3812503204930166,0.7499059470530314,0.4515029623327932,0.759940846370494,0.705988044197061,0.7791810202681704,0.5340039961056176,0.85856062653794,0.9790062190666116,0.7036854124646263,71.24665095405292,273.5440240435788,90.17650753786918,277.3236185098181,72.95914847989026,577.8962192355665,17.816692462456537,883.8362687373277,76.84726038529342,437.6120659390485,60.095898673730524,418.2808318843696,60.18961872237222,973.2494874572528,45.672886063340755,531.6314062028138,14.388443640320775,408.96763527150523,90.69425514320821,816.8304958498449
2943,5788,4233,284,4,0,4,0.8399773662189318,0.1575517427386888,0,0.059361861399723326,-0.3393162000012706,0.9963672733052509,0.7080760668092021,0.7776480605867542,0.8079636962379284,0.3889946355950098,0.3634961805383366,0.3390292014984637,0.9417568320351544,0.6727580959239525,0.7069563393562268,0.993798168693315,0.7975261577271289,0.20758781607525859,0.6444959397066683,0.8453926033766423,0.9962130878324664,0.5833112128500259,0.8468205329895839,0.7006991240558317,1.4645566998892021,89.22004672694813,44.45686738366178,601.3105449909216,22.423936874890686,803.2417670254321,20.86481206370749,692.2888135144387,54.593782210063225,858.7863739909128,11.954658019264619,140.5418524283839,5.4467214749305946,721.9644604921189,58.998796626469804,118.15901740239839,61.92695152903479,671.8545537938522,10.869491313996313,744.8630258270476
2944,5789,6202,351,1,0,0,0.5630320438201092,0.7742524467903138,1,0.6771070500074229,-0.7583350320353589,0.5757745282648903,0.3790292009755418,0.5888047257529034,0.6266450925126728,0.4538254067266343,0.3174505991638466,0.9779020423928269,0.7917186904161666,0.7913468277368425,0.7897643043445779,0.41770511922815906,0.5191588318566893,0.7647682015575406,0.6869281578935207,0.46654861403111403,0.6576764945707696,0.7329430084542179,0.9325143599160373,0.9398768017161998,17.021417814484018,951.7846828119929,13.765890469719677,257.992368874548,86.83705083461366,136.52042244756007,85.31929268694527,740.3047746466967,30.479223471037354,953.0629471602961,55.50083078475213,276.7665720566161,73.00101212260947,66.81444441733493,96.49301687496364,787.8615588315174,10.774349320109833,87.33182440515043,77.52044436901997,10.414959826183907
2945,5792,3939,124,8,1,6,0.3532701531615411,0.8479178198831956,0,0.8467367637655058,-0.42029768495388886,0.6259236872193632,0.28228745611061773,0.8576052845655424,0.6105408113670667,0.9741913794513428,0.5641816916056894,0.9936662249950816,0.8728683999073694,0.6441433080319527,0.21701439704823144,0.8573088884153697,0.5693629534079647,0.44256472468833946,0.8211024817056434,0.9354907141457782,0.9767272234610627,0.7657905165809799,0.7532214565946327,0.5286173365309714,19.720624837151046,835.2649543454404,97.56964270278684,435.6138670216565,69.91969857521781,834.2549856052591,69.30799671721414,325.8599975769106,22.93462978700562,58.94052581914552,43.43510192476057,516.5971751087616,7.915642214413319,55.01124138777724,1.5408374508592284,444.29709574882713,26.57270290865673,674.2697210867578,88.88369678457053,770.0554223683407
2946,5792,1088,140,6,2,2,0.5300626298220122,0.5706154347962926,0,0.35298940827859704,-0.36347471996463715,0.30702705868079505,0.20022369241553087,0.5971650938747026,0.4519775459259088,0.2545620080333351,0.5604425741413804,0.5708957741344225,0.6712198873175976,0.44990825779707905,0.4735458928075505,0.8149103263573212,0.6102642430770977,0.9701640916871277,0.8042542744794494,0.6475268579856189,0.6558246366203964,0.9890918717368605,0.7031798720131489,0.5943732512888583,39.27197519951276,186.0563514778682,38.893956151360705,298.5728856254059,12.369973930235837,95.81038454613861,19.237583137477504,215.99259248182187,72.76264950169043,224.24138026559106,47.53993415399717,402.1744505265576,8.055432265836163,799.3088529719649,49.6936975568571,768.1030440710819,90.40662834239504,610.0769063843563,42.347613128764095,569.524804944506
2947,5795,2663,268,8,2,6,0.9691231452759207,0.5276586536032771,0,0.45995845903804267,-0.5171036101511958,0.744470381590187,0.6233705841420276,0.7644564150959733,0.7824359438594808,0.6167161119214729,0.8109283117041,0.7938337788659717,0.27002783951095904,0.464853734985462,0.9193815934959102,0.9429230755763163,0.9607116870755623,0.8144150458928399,0.45031077483281756,0.7423114346706248,0.5369240365551481,0.7641865524821151,0.7828340216994858,0.6706858623791885,16.979619374646056,642.2411883583343,22.145188577283463,524.8473986319846,68.23400887081047,791.3998904504157,44.12480932187956,335.0356810871461,54.12790425717555,995.0382125893487,77.48834961767419,127.47593941835218,62.397220461663444,468.9392294060969,50.092116019674414,790.1698789012495,86.43511424843436,191.21748610375076,93.5251261470477,889.2613800129473
2948,5795,4301,102,3,2,3,0.17605393579551193,0.3428547021254714,0,0.5983557551421652,-0.20716812857401357,0.21296384741416904,0.3679190369878569,0.37163203537607803,0.4091165966260441,0.6773564088627677,0.8352807836673586,0.9912835085210923,0.21890239041355208,0.7906892375509216,0.7216995892960469,0.9688898236252859,0.7848316403793232,0.2544941852601209,0.4926195357644364,0.8477709039430983,0.689426745263994,0.8490829993986186,0.9422703203024468,0.5954130620003828,56.83993228313686,787.271224720897,88.50274593538438,155.66070120338603,10.715630716328791,75.92025846956668,28.9647095160526,66.71593135240911,57.39943479665559,104.07784700804586,82.57753375221186,265.04187769649104,4.786764046696388,341.29831366372326,87.22442866072679,605.5728511230685,21.580759575686177,656.8176423051096,90.71876881932046,570.355872982407
2949,5797,6137,463,8,0,6,0.29330767109630806,0.22869988431270957,0,0.014140454881082731,-0.16124670144999348,0.5733105622870404,0.4364136031498051,0.7476601081450696,0.984667568150291,0.32130524198420174,0.31182424742432596,0.9942705134476617,0.6066254708713466,0.7614937421909712,0.5459574558229363,0.5116258860733438,0.8606206418643387,0.9144424072102157,0.4452073094315452,0.6832745180460584,0.6377761702003222,0.7562216336925931,0.5041851667613563,0.7571022682084422,43.03402579852206,890.2448281132471,30.93205675064155,451.48090512035265,68.44006376142809,72.38214466242816,75.33598702190054,306.35190346134715,16.274351122860317,167.0393820973499,66.5189511560104,149.5931928678191,66.74353920722626,847.0767914717768,11.788524429873684,735.8039444870817,16.245958804815636,229.1833398938665,12.506709204677234,991.0856859625326
2950,5797,7029,270,8,1,6,0.1553085350602056,0.16626310246388654,1,0.2705938906929365,-0.42298315195633723,0.6735938491171232,0.30595699290501016,0.4283716477221829,0.607543479032304,0.46029124693616813,0.7708470323342858,0.5295539908561053,0.8561037436003265,0.33293182872974675,0.9137040318022638,0.8356042543446329,0.6219291937392708,0.6969013366637405,0.6582007793189626,0.6350759130485271,0.8685812867894557,0.8255261443137378,0.5037041755946492,0.7910191349040637,27.187650942657154,241.40589316705814,83.73429984402787,158.68919448820108,77.64937998613688,373.8931074094462,39.4984971964357,179.84681963077952,78.01433682029172,281.2303047176374,7.472293969735908,364.83732519278425,91.8589956095447,137.03084245527634,42.72620428388561,489.485044458335,94.91871840853116,44.42130156966387,11.143144938259915,785.1106407361482
2951,5797,1421,156,1,0,6,0.9125706008690848,0.2511672273289763,0,0.7361909280429552,-0.45581060994071926,0.46703811495654873,0.8021081394700416,0.9875155623174288,0.5935459497616452,0.6899827768216503,0.42654648912411924,0.555263432370115,0.29236259364687633,0.677695311093113,0.5609232940914044,0.9405978743059233,0.7856320175277575,0.4492878432215072,0.6002411031163051,0.3102691669816637,0.7729855523453484,0.5629649488012723,0.5906294780029953,0.8471231458826295,60.54101461915471,345.72710175762705,82.67352576391322,241.584219158661,89.07433189503793,174.22714572649406,25.52347211241482,378.2262140499664,13.703521168284295,353.3211998853858,71.88388312580007,586.1287117409075,14.220199175173967,882.3102841057133,24.69486458543786,450.87738751579695,99.6406945616775,763.3246780326679,60.9899645342854,747.1887724509133
2952,5797,4749,182,4,2,4,0.5428126782543207,0.21296692935420514,1,0.3133583916282956,-0.5745620088903931,0.7063658274443776,0.7923584656801379,0.9323763263675382,0.24178991232361238,0.900107595422085,0.7882697491872898,0.9089306421373575,0.9034373074102167,0.7374204704704597,0.5323175740869115,0.9465260365988459,0.7495370285742682,0.8406899748462013,0.7179057970493297,0.3806229463066477,0.8052395829828516,0.7315275650303148,0.5989421360255387,0.593745122004333,89.54999565914422,985.3208173602203,65.80193632807067,539.8549713116158,56.7464062280571,987.4711119639478,61.64145521806363,450.0556821087318,97.07410826337747,184.82577797459035,97.15314406562794,290.6055556451481,96.54350031542833,347.87912140117277,24.31145951347602,569.329098826146,7.213608691056754,745.0825222889606,70.13484007775136,55.64800581990876
2953,5798,5971,429,7,2,2,0.14526847888529612,0.7275304944090858,0,0.764775556189299,-0.309204146831055,0.783593451305632,0.7066162062984671,0.9706047729704954,0.5774813070012745,0.39171290232733863,0.6091804948991143,0.35896845234020874,0.45132616744163756,0.7005635915109263,0.6497693500675723,0.6827237602850462,0.4776405090806721,0.9584578124797256,0.400557451200403,0.3779944653995886,0.7509385578296826,0.7000548741506917,0.6675344349799248,0.6846675963765552,48.95657496207537,966.1078263540579,89.99261683044675,243.63113662919164,54.58139674574372,137.33862358303085,40.987397411020254,667.6564803323969,32.279262113668025,33.22654466900532,12.631267583537044,497.85156960481584,23.482424522481512,684.3823537399928,48.26061557130088,98.81761224689083,24.92735014534908,797.5115217898369,91.80710992184576,659.7177059275822
2954,5799,7845,278,1,2,4,0.786596728737298,0.3730711852379872,0,0.8596795778596652,-0.4545446091535177,0.34861797011422,0.48711032311599295,0.8515008348227042,0.40480995616741544,0.3329576446877359,0.7110055802887678,0.9944043650534307,0.8005007904149735,0.5730699555456139,0.9140567798375672,0.7048369008050719,0.4108910806533351,0.6396398799998191,0.7790851378060777,0.584819297972813,0.5912774491513197,0.7217119992900738,0.8032412670033122,0.9473242382386864,91.40306219214385,471.2048026034682,55.767947701750586,901.5844288045353,17.990468046546408,349.2345601216366,33.00166845654726,54.32479231349781,78.4892699999202,773.814072395746,68.06685188634414,993.1696796882449,75.14487332659964,818.0128698090843,27.71584906240574,199.55298550584075,1.707354482259739,692.2237275215148,2.3843967342622174,16.859858473875928
2955,5802,5433,232,3,2,2,0.16907183471530296,0.5258053024966939,0,0.7148401082147429,-0.2621104785960038,0.7557929502765106,0.5557094452004634,0.3020530117938121,0.5544498651628996,0.7886124437231259,0.9819357064032375,0.5232741412563581,0.5725337079837642,0.7430861373967195,0.5545500327151249,0.6261953058856614,0.5017408251562137,0.5315332425307895,0.3018142183896447,0.9048135530955568,0.5411093202377975,0.9357837585819233,0.9705681194168165,0.5120264684529106,67.56772900183057,76.09419128741385,55.48342150979839,270.78857864066765,41.635276058488934,590.2508769592731,77.21511750598079,447.60357498241626,89.41580298133336,737.4624090111934,88.0328261314652,420.07002377820663,75.15005057066476,982.3730811348956,99.84488018192405,63.63025278369498,2.4281816365606868,832.4494100509107,24.565735253983817,814.653458380036
2956,5803,1265,185,3,1,6,0.5875151188947916,0.6904673038366244,0,0.49683442780002574,-0.4279305603523357,0.7404440092202591,0.2291461679661352,0.36586732020983165,0.46436530057239145,0.7960265955709469,0.45522195620857375,0.33662112506455255,0.9124827799627604,0.5255921832909732,0.7652540347774728,0.48857198658213064,0.9321523752692853,0.2250380216367609,0.8774766131272258,0.4780918864074675,0.889064781384627,0.7565330147082328,0.957933812306537,0.5366823998707371,79.3624806196584,636.374046674123,34.22576256999821,249.96658074724502,89.26871385486318,871.182121211153,69.64511347510306,86.95667576607453,3.2847736546072186,943.510770450525,47.041835963213906,666.6636946963937,12.463219183685734,824.8025733503462,89.2451252573377,657.7501817925055,20.74679624668452,596.2651473514118,13.057217031803303,531.2130180242948
2957,5803,3850,452,6,1,5,0.6656122728824613,0.3977516388861967,0,0.9274320332238735,-0.425145408552798,0.7750026791331854,0.4203566533450205,0.5929461252550494,0.41059495639566096,0.7855278899377127,0.7317471422613321,0.3522023050611335,0.6655093602175362,0.841445279531279,0.5031653366777734,0.2268416790146648,0.7644208113537877,0.29399996874582773,0.39325789727570265,0.7776556034335127,0.5212336281724418,0.5181758748256472,0.501069852965573,0.6056163775245185,71.13289349597689,624.7695415519918,31.04630280578355,823.9730599154951,63.67294505888597,411.1219830201964,75.32950505336741,947.6968264628002,60.5093059508512,127.17042088864898,58.33730624064306,673.7071232526807,14.709254378865964,119.17570973410507,4.335981077969961,416.04049379395923,82.87117570753719,79.36010721042106,41.49890385203045,571.0490750487896
2958,5806,2378,370,5,2,4,0.9940519134775371,0.272893291251762,0,0.33908233486410044,-0.4500497260164885,0.5075916996498366,0.7031978526917089,0.8198640181604968,0.28185737771921854,0.3662101488474666,0.7110221135688157,0.5867909865318393,0.6719098876311576,0.6554799387911098,0.34093579952639963,0.7654573335951536,0.8810484065695323,0.3039972681790456,0.47726688198843403,0.7993458479710948,0.6789641720685112,0.982796097857926,0.8083402691950985,0.9654393685195328,23.289733787118234,923.284041188212,90.34658808298603,924.7480934015921,91.27896665818609,749.6286861660185,92.35194373955245,233.81033629764391,25.548134035102258,358.8569084410232,68.90711609311583,982.0880546898621,53.5180059397584,368.2862363544485,56.53450936820334,613.4914679574841,44.54588977950844,108.1175698816556,18.557858908612772,974.2848560361246
2959,5808,7503,443,7,1,4,0.705744377617291,0.15820755520449362,0,0.9901364002931754,-0.38557606099649283,0.6632877038930833,0.7531408206560233,0.6344491963914756,0.7001960403605303,0.7142853766086101,0.8939569477285643,0.20441403268455433,0.989850732624324,0.4231408755470107,0.510141936647215,0.6917206480147642,0.918313726716119,0.2623648720345957,0.4202827368169668,0.41865878799581546,0.6221977773001532,0.856631040140877,0.7746628891511582,0.654330325881179,39.45167290631441,667.853803840818,8.128479235132717,391.5260511005629,77.25033476968022,368.76640091250067,48.74878835948891,400.86552147984816,16.83156884152466,540.1713447417563,57.124265392088944,191.35718341601466,7.27706451173557,389.39071049432835,12.110446316680468,816.1933116836856,63.61216379724877,664.5097681673107,15.026068119535905,200.73754263277138
2960,5809,8157,193,3,2,1,0.12408678222144404,0.5291480359790854,0,0.48734867254135195,-0.22445225002641198,0.7909155687359255,0.3977559302077059,0.47319734033840033,0.7452183436328121,0.7277400203288553,0.4852645791890624,0.23978330643518797,0.2827665172881769,0.3448264065213574,0.9530004722909264,0.38111508706704544,0.5089844093802413,0.9679682813637502,0.2071762535696542,0.4938264071457237,0.8030008143688007,0.6056958230342564,0.5758134973830115,0.585679109654363,28.144340951415522,943.6813344599362,65.97372145757708,268.0049235069842,50.140044578989446,714.7295151628354,18.54548927415317,995.9916254596126,26.481667059093976,147.79403181106008,92.24039168950033,790.178898626299,71.25178253209648,67.62924146961927,30.088988246521446,413.8830403472924,4.64101327051631,981.448806444513,85.283883921019,633.2900080388379
2961,5810,5416,481,1,2,4,0.36291119860456444,0.4177976108064666,0,0.23203132453350084,-0.25467145466656427,0.46773730330159746,0.6091547295411301,0.7127881702458245,0.30449009844128816,0.8285048664702956,0.7187026951559569,0.2914745935517415,0.6085259624276236,0.684204271414831,0.8725764244739451,0.42845423997637583,0.740823190726969,0.567330311277329,0.8703453589106396,0.32812731634179154,0.8844362078398251,0.5107038735310079,0.9681795726253586,0.7201803923976777,84.44488092287673,262.20661204335386,27.53965042587477,218.75984819293285,51.901565852555194,482.1788005219131,23.828483952206934,789.7280196923169,43.19257768855848,138.79614592120606,8.435665868687945,111.97671002433366,7.739932148626141,140.19030627023858,19.390069383550216,370.6501158164073,6.885882521049225,911.8643669625891,91.10256649288169,869.9745468629516
2962,5813,1849,455,3,1,1,0.27348435066116356,0.4290642813603317,0,0.8036845005797151,-0.28335404312946166,0.20760675250098404,0.5877583889992103,0.7891538236521962,0.9402816691880325,0.7517756969385541,0.9641320905906732,0.6741898608150044,0.9891672874045867,0.742437413761287,0.7523175903302368,0.85097839483705,0.49457557262302787,0.8588431499017843,0.8804209290597256,0.5166024815283031,0.8200638666374575,0.8031348335967738,0.9739243904449031,0.7971324814492082,54.53839804423768,931.0269792797166,74.43896913147935,502.17548752113777,29.044252887908904,352.5429548598503,14.025253261212777,331.3938045415745,73.5030980832187,572.7353583130674,9.028994080478384,487.31649058324075,48.73420327829261,311.47721086487786,84.72798914680453,820.7741787637298,81.7315310896636,118.98490729801412,91.67363591593006,496.6928941294696
2963,5816,5814,349,8,0,1,0.10706461756099846,0.40041121734163954,0,0.9945795819966944,-0.23703337868142882,0.8548629605126596,0.29658370553637053,0.8361820042011281,0.26064389801627175,0.6325168593279562,0.3780462004330034,0.6591938344244883,0.9976273257975772,0.5608633328523092,0.7569957022740537,0.4589595646481933,0.43326073612735577,0.26849635025262536,0.23342951947100696,0.4400902740627375,0.6230668966022634,0.8507768622993944,0.5182572704531263,0.7553267127505283,85.09111187124057,821.0464794484782,22.399286346806797,481.48364995549343,64.18481168954467,882.8274187459236,93.0177147124413,117.78436178443285,26.168250292019003,477.11889782998065,37.03856915863469,106.66105347009056,86.01308932797295,227.13348995010674,41.38917722188996,134.8659657234429,53.359567545396324,314.23889869987164,88.28844609517374,757.0443768193845
2964,5817,4764,394,5,0,1,0.6783445534104618,0.5594192393116058,0,0.6533960774057354,-0.44261501126213665,0.3779207257583932,0.22724085089311175,0.30247473050431795,0.5166515668132496,0.9829532118110238,0.9213343125217544,0.9092200505865742,0.5473950335127764,0.5219908869037078,0.8805067190789269,0.42788069900021936,0.5709392050682344,0.8256824011398096,0.6111468146283014,0.31792982989284935,0.6237177950861199,0.7668448744882805,0.8240556226290214,0.9796937659163452,61.33866202306419,376.82663409822663,77.54090194421589,742.1379346111019,60.00904465827159,192.54854198996776,92.4823679676627,593.1883992589406,47.73318095877601,958.6862369321109,68.08377606344051,833.6819524540336,48.43318003946692,337.7177637165935,19.596378357864328,33.785041334564966,75.4442559240301,154.68840100238373,55.76937259450637,368.9291833125194
2965,5819,8379,297,3,0,4,0.7734224404789835,0.710091444145948,0,0.31115341505352134,-0.4793360567094833,0.992221369350323,0.6881398961285182,0.366513606406143,0.3941253212746467,0.9046183835861803,0.45570243245923703,0.5742518480374394,0.5541100616736512,0.41993304201416504,0.5573784098699083,0.8824597976717283,0.8876012104037831,0.7431499306816007,0.4081531236710119,0.9661180388155013,0.7988174604452181,0.7822681153510356,0.6337028383167562,0.9369373713533508,2.802558158754746,729.2921268643115,22.742466990203607,205.39836338083398,76.01976585447402,925.5437021838108,5.098286081805123,36.27116792362578,21.396739416363395,460.92522948494087,20.899042026444036,319.1609688090035,26.78123084614194,858.8630153219516,50.44773593159635,290.5462042602543,92.56453234918618,922.542143482791,75.77991830437816,849.5634956986137
2966,5822,4274,178,8,0,3,0.562447529912986,0.40152469482405484,0,0.8688299842752787,-0.38412080760308664,0.8801226292747073,0.638815300615097,0.9547192020648991,0.5933462042234114,0.8252683130302836,0.44954441928123134,0.5932254344730868,0.5541494392660846,0.3886597495774939,0.6866542502818647,0.4220354457465003,0.7620285820488598,0.7939796417723473,0.847200699630454,0.4955089532724388,0.7040236473071773,0.5622585123112307,0.6838176130093033,0.9131521176304406,42.25712432728533,302.52225744576634,46.08592376303899,973.8939216464429,11.617601760820317,779.35649664351,64.67398642405595,64.18420826950309,79.68457072769343,401.67421681819076,78.68441015271247,466.027310997984,66.12776688138639,742.0961090606055,56.69587986359787,788.2346454808535,3.6682649774573917,928.3315573424267,94.0281273617944,998.2494180645242
2967,5824,1716,265,6,0,5,0.7475782414187063,0.2959652975252829,0,0.8881403297156789,-0.42445774184943585,0.36104062837971374,0.8458104709591925,0.33947853184799087,0.9694876404403479,0.42584582889466366,0.6937227773441821,0.2736427845008949,0.6838986424663164,0.4864966066843335,0.21848005860095832,0.39709715513611726,0.5231892714334967,0.4870331256272228,0.9170468875289026,0.7163631836308428,0.9752128739752446,0.8442359285045486,0.6571690305926104,0.5028920989963968,73.50831105439667,141.13454200437124,21.210997010582066,890.8817690297245,9.238127354536907,903.6596605615043,18.74108192834539,611.2006611644036,72.99161541237076,778.4823334406079,75.82454272588795,668.0335815509407,98.33491035338363,962.4791113272519,94.60829637354205,94.28649138276715,52.07066250510477,379.82776508157826,35.097671536884356,879.5353524088009
2968,5825,6080,138,3,1,3,0.33718272787759607,0.5117925485927383,0,0.5153891461940019,-0.29750100652474337,0.7611479499618623,0.26009583966658795,0.7881048675502875,0.9824599713457036,0.5058445032051071,0.37700325054063477,0.9462083646771122,0.7200970518720526,0.33545040943359544,0.7507899578345869,0.8881884303764525,0.877338804291496,0.5492365756648759,0.836295348240099,0.4876686144754009,0.5965564324276245,0.6052515821198665,0.7828063235246442,0.6076433861692647,20.94987583940977,105.9623252793283,21.146368163093154,75.64129553704805,17.270534854994633,110.10974874957532,56.13608932650467,41.514574717985965,3.5158471256707164,192.4698000135049,31.06313410055721,209.09584581822585,39.75274842907546,261.4884582822092,16.792044833617823,934.767737096963,83.98889168985264,140.49654334442315,21.087621009753896,649.7563960398682
2969,5827,1895,407,5,0,2,0.6968798153630424,0.6603418128372246,1,0.02713254852722158,-0.7117066434390932,0.6766414303598867,0.7472830213227535,0.6679887259293478,0.9749258337374906,0.9408552752380541,0.8495347195675853,0.4124008529339886,0.21941996658577514,0.3385037844282904,0.5826245733707551,0.9836079520452818,0.8413254581041281,0.7543213525738066,0.4766504564403678,0.6908536422774716,0.562411925807542,0.6986562604647166,0.7539349437230913,0.695808177016829,72.9280014893919,744.3879906734468,86.64923406464318,895.0854048492963,52.97736550728665,54.362095508411116,67.35718376987967,283.83084975475674,36.792390387168055,17.00142550706061,88.39053614709908,905.5311195114894,7.633070369301331,22.678758021896176,65.16829435640922,356.0712568997674,36.68179619476269,495.50159683554057,65.70016006038422,872.4476518295996
2970,5828,3543,313,1,2,1,0.21505212840640486,0.7770300185318084,0,0.08998129442325697,-0.2785238790175195,0.20823910570186044,0.7986005318856959,0.3738609623412899,0.5050091337729032,0.42335294660600264,0.7734007292842723,0.6543297602741429,0.5317429893417209,0.3510865106957072,0.920734623454653,0.9007819663283803,0.5178432422423423,0.9935981292801397,0.5585506031034091,0.6751413718268298,0.8434723366418337,0.6746244784067306,0.9716315442360817,0.7172735451326073,70.43873064937436,888.4265638235073,63.99669557297475,217.14619998867647,91.56988051213617,990.4116605009297,68.61229053434339,287.0933613537367,59.97215375807965,903.4385230267939,15.337431213939865,825.4494037094165,29.46971990427044,571.6354504015346,4.438548459061732,866.30728111835,39.98440268720684,719.1511177031022,12.57273708368805,129.54032861710843
2971,5830,8771,230,6,0,1,0.7548787196163861,0.5392888591768779,0,0.8508027689604929,-0.4841100435560039,0.6450595249821629,0.9078680413017319,0.7718983385968684,0.9556642299755767,0.6392124436050242,0.48367562754719146,0.27941241213101603,0.4112788531370731,0.42624930085545465,0.7610166599783452,0.5890660381647232,0.8181781132367871,0.5204434915698974,0.2709948169629116,0.5860064759948558,0.9461288482234473,0.9135252455106984,0.9206079541943128,0.5252575391426442,77.59586035568873,374.94081637318146,35.52873162934483,109.79589895542296,69.18076418614187,834.8807332711626,87.43210203260831,574.1695707299946,61.15862526776342,10.589551606328156,23.312963854760312,925.0278389111603,14.593281769182394,625.0607815199292,42.70088038297562,312.9999576036977,3.2308585959959504,642.5238475548451,22.477690921328964,447.33632297656135
2972,5834,5637,256,9,2,3,0.8645020618799937,0.11520508007422435,0,0.30792280489565804,-0.36216927216611966,0.8007787660513357,0.5825109545791547,0.442343849073928,0.8941788358387819,0.8301343513025887,0.716084944428591,0.24297942780715093,0.2550810605595225,0.5760031049489303,0.948378834925639,0.3867412582088268,0.7337989000889598,0.25452495403620246,0.5379562191574883,0.8474933777623188,0.6969363881234232,0.9236849338304707,0.946987166539261,0.9592688950768885,3.3127396318179456,100.34228789650342,61.21237116527105,655.1241155639914,69.5274061975095,60.554157414632094,71.81586069420987,814.6995464248371,58.70028810772836,70.725671315359,43.37946533840162,611.5186692351701,35.8472763420659,360.9708382048556,28.6321432356782,350.97416153745894,85.84305909745068,299.40798360770276,63.39614314780863,149.1439674677209
2973,5835,9066,481,7,0,2,0.5115803757760351,0.31256398520540185,0,0.49267247967641203,-0.30646137579060395,0.8027186980000607,0.8062662639627931,0.3140777330496516,0.2552558066879278,0.8008721440448392,0.5489335556610341,0.889345733472465,0.9098331272628524,0.5457325212206672,0.36398517983336,0.3163945666471018,0.9297235118801896,0.5472562649633176,0.32458352721250283,0.9979127175991205,0.8583194483970922,0.5832575271176765,0.720763523532981,0.6830787518776393,46.700805313000224,484.03442803607703,48.73407547130187,528.2597489587761,20.438000154541573,893.3255215905361,5.282253718455114,817.6345792711188,33.61859097560354,55.91570359844932,2.531826334265059,253.27791520409255,12.872012525102416,952.9485352736217,16.735432360201784,220.90085125448596,73.86186383742108,545.1189486539996,15.789517536490983,108.8594646496746
2974,5835,4553,258,8,1,2,0.7827853383348964,0.7726996788093219,0,0.8647612630015882,-0.553625914419703,0.9460967254161345,0.7351771922791555,0.757028919926005,0.8336538629828738,0.3440721315042463,0.5855276755584302,0.8286201984578687,0.5310682114211046,0.6081284694769322,0.8106640537348333,0.6315218160045744,0.7644571833972409,0.6555480718905713,0.4055254523228656,0.7159951381621337,0.7820392057090201,0.8255674592015403,0.7180554320348218,0.9892853681053712,25.538352027498618,54.87296965579458,21.643933712433867,837.9377716026344,14.042546889995188,92.69852136676661,85.3702345890207,90.84307982423492,18.293195406427813,727.2477346456448,61.42851519541984,471.5034133502729,6.901365569928489,176.61215317454688,59.87888471879302,437.22224577721727,44.50786704027643,595.8299413644467,70.44187003376909,575.9127200184358
2975,5836,2349,421,6,1,6,0.7534491313148466,0.9585994276108825,0,0.9917269578217061,-0.6025297486450875,0.9611440362970716,0.7532435364836985,0.9015956900235025,0.8653085813985373,0.8863791867537749,0.7996735355305788,0.5522304778320024,0.20974443631933826,0.3938499984148399,0.7940447564603201,0.4314117640315354,0.8870988938687256,0.9984859790965106,0.7697543365150388,0.5037194367634469,0.5983938420871265,0.9330852132617167,0.7258437095500598,0.8704645182543664,43.37038061708195,598.6073436024926,53.53934829374001,649.9595592177459,77.22043210683061,294.768056016225,63.908551641481054,19.169609811903598,45.36672427354174,27.644015477136985,84.58902476630483,822.8325462039442,80.3464154683218,637.1276364503834,91.95318326541077,223.8660612108121,28.76209484777096,569.0599742770452,20.987010009863987,135.56906062805672
